"player_name","player_url","season_injured","injury","injured_since","injured_until","duration","games_missed","club_missed_games_for","age_at_injury","position"
"Henrikh Mkhitaryan","https://www.transfermarkt.com/henrikh-mkhitaryan/profil/spieler/55735","16/17","Muscle strain","2016-09-15","2016-10-17","33 days",9,"Manchester United, Armenia",27,"Midfield - Central Midfield"
"Henrikh Mkhitaryan","https://www.transfermarkt.com/henrikh-mkhitaryan/profil/spieler/55735","15/16","muscle stiffness","2015-10-22","2015-10-26","5 days",2,"Borussia Dortmund",26,"Midfield - Central Midfield"
"Sebastiano Esposito","https://www.transfermarkt.com/sebastiano-esposito/profil/spieler/538918","24/25","Rest","2025-04-23","2025-04-25","3 days",1,"FC Empoli",22,"Attack - Second Striker"
"Sebastiano Esposito","https://www.transfermarkt.com/sebastiano-esposito/profil/spieler/538918","24/25","muscular problems","2024-10-26","2024-11-11","17 days",4,"FC Empoli",22,"Attack - Second Striker"
"Sebastiano Esposito","https://www.transfermarkt.com/sebastiano-esposito/profil/spieler/538918","23/24","Thigh problems","2024-03-14","2024-04-15","33 days",6,"UC Sampdoria, Italy U21",21,"Attack - Second Striker"
"Sebastiano Esposito","https://www.transfermarkt.com/sebastiano-esposito/profil/spieler/538918","23/24","Thigh problems","2024-02-12","2024-03-01","19 days",3,"UC Sampdoria",21,"Attack - Second Striker"
"Sebastiano Esposito","https://www.transfermarkt.com/sebastiano-esposito/profil/spieler/538918","23/24","Hamstring injury","2024-01-12","2024-01-26","15 days",2,"UC Sampdoria",21,"Attack - Second Striker"
"Sebastiano Esposito","https://www.transfermarkt.com/sebastiano-esposito/profil/spieler/538918","23/24","unknown injury","2023-08-17","2023-08-28","12 days",2,"Inter Milan, UC Sampdoria",21,"Attack - Second Striker"
"Sebastiano Esposito","https://www.transfermarkt.com/sebastiano-esposito/profil/spieler/538918","21/22","unknown injury","2022-02-18","2022-02-25","8 days",1,"FC Basel 1893",19,"Attack - Second Striker"
"Sebastiano Esposito","https://www.transfermarkt.com/sebastiano-esposito/profil/spieler/538918","21/22","Muscle injury","2021-10-24","2021-12-08","46 days",12,"FC Basel 1893, Italy U21",19,"Attack - Second Striker"
"Sebastiano Esposito","https://www.transfermarkt.com/sebastiano-esposito/profil/spieler/538918","21/22","Ankle sprain","2021-10-13","2021-10-19","7 days",1,"FC Basel 1893",19,"Attack - Second Striker"
"Sebastiano Esposito","https://www.transfermarkt.com/sebastiano-esposito/profil/spieler/538918","21/22","Torn muscle fiber","2021-08-29","2021-09-27","30 days",10,"FC Basel 1893, Italy U21",19,"Attack - Second Striker"
"Sebastiano Esposito","https://www.transfermarkt.com/sebastiano-esposito/profil/spieler/538918","19/20","Thigh problems","2020-02-11","2020-02-27","17 days",4,"Inter Milan",17,"Attack - Second Striker"
"Mehdi Taremi","https://www.transfermarkt.com/mehdi-taremi/profil/spieler/307058","24/25","Adductor pain","2025-03-29","2025-04-10","13 days",4,"Inter Milan",32,"Attack - Centre-Forward"
"Mehdi Taremi","https://www.transfermarkt.com/mehdi-taremi/profil/spieler/307058","24/25","Hamstring muscle injury","2024-08-01","2024-08-13","13 days",0,NA,32,"Attack - Centre-Forward"
"Mehdi Taremi","https://www.transfermarkt.com/mehdi-taremi/profil/spieler/307058","23/24","Adductor injury","2024-02-20","2024-04-01","42 days",10,"FC Porto, Iran",31,"Attack - Centre-Forward"
"Mehdi Taremi","https://www.transfermarkt.com/mehdi-taremi/profil/spieler/307058","21/22","Corona virus","2022-03-20","2022-03-25","6 days",2,"FC Porto, Iran",29,"Attack - Centre-Forward"
"Mehdi Taremi","https://www.transfermarkt.com/mehdi-taremi/profil/spieler/307058","19/20","unknown injury","2019-09-04","2019-09-25","22 days",4,"Rio Ave FC, Iran",27,"Attack - Centre-Forward"
"Marko Arnautovic","https://www.transfermarkt.com/marko-arnautovic/profil/spieler/41384","24/25","flu","2024-09-16","2024-09-19","4 days",1,"Inter Milan",35,"Attack - Centre-Forward"
"Marko Arnautovic","https://www.transfermarkt.com/marko-arnautovic/profil/spieler/41384","24/25","muscular problems","2024-08-02","2024-08-22","21 days",1,"Inter Milan",35,"Attack - Centre-Forward"
"Marko Arnautovic","https://www.transfermarkt.com/marko-arnautovic/profil/spieler/41384","23/24","Hamstring muscle injury","2024-03-09","2024-04-04","27 days",6,"Inter Milan, Austria",34,"Attack - Centre-Forward"
"Marko Arnautovic","https://www.transfermarkt.com/marko-arnautovic/profil/spieler/41384","23/24","Hamstring muscle injury","2023-09-24","2023-11-06","44 days",11,"Inter Milan, Austria",34,"Attack - Centre-Forward"
"Marko Arnautovic","https://www.transfermarkt.com/marko-arnautovic/profil/spieler/41384","22/23","Foot injury","2023-03-19","2023-05-07","50 days",8,"Bologna FC 1909, Austria",33,"Attack - Centre-Forward"
"Marko Arnautovic","https://www.transfermarkt.com/marko-arnautovic/profil/spieler/41384","22/23","Hip injury","2023-02-20","2023-03-03","12 days",1,"Bologna FC 1909",33,"Attack - Centre-Forward"
"Marko Arnautovic","https://www.transfermarkt.com/marko-arnautovic/profil/spieler/41384","22/23","sprain","2023-01-06","2023-02-11","37 days",6,"Bologna FC 1909",33,"Attack - Centre-Forward"
"Marko Arnautovic","https://www.transfermarkt.com/marko-arnautovic/profil/spieler/41384","22/23","Stomach flu","2022-10-26","2022-11-02","8 days",1,"Bologna FC 1909",33,"Attack - Centre-Forward"
"Marko Arnautovic","https://www.transfermarkt.com/marko-arnautovic/profil/spieler/41384","22/23","Back problems","2022-10-09","2022-10-17","9 days",1,"Bologna FC 1909",33,"Attack - Centre-Forward"
"Marko Arnautovic","https://www.transfermarkt.com/marko-arnautovic/profil/spieler/41384","21/22","Corona virus","2022-03-03","2022-03-09","7 days",1,"Bologna FC 1909",32,"Attack - Centre-Forward"
"Marko Arnautovic","https://www.transfermarkt.com/marko-arnautovic/profil/spieler/41384","21/22","Thigh problems","2021-12-01","2021-12-12","12 days",3,"Bologna FC 1909",32,"Attack - Centre-Forward"
"Marko Arnautovic","https://www.transfermarkt.com/marko-arnautovic/profil/spieler/41384","21/22","muscular problems","2021-10-23","2021-11-01","10 days",3,"Bologna FC 1909",32,"Attack - Centre-Forward"
"Marko Arnautovic","https://www.transfermarkt.com/marko-arnautovic/profil/spieler/41384","21/22","Muscle injury","2021-10-04","2021-10-14","11 days",2,"Austria",32,"Attack - Centre-Forward"
"Marko Arnautovic","https://www.transfermarkt.com/marko-arnautovic/profil/spieler/41384","20/21","unknown injury","2021-05-15","2021-06-05","22 days",2,"Shanghai Port, Austria",32,"Attack - Centre-Forward"
"Marko Arnautovic","https://www.transfermarkt.com/marko-arnautovic/profil/spieler/41384","18/19","Ill","2019-04-10","2019-04-19","10 days",1,"West Ham United",29,"Attack - Centre-Forward"
"Marko Arnautovic","https://www.transfermarkt.com/marko-arnautovic/profil/spieler/41384","18/19","Knee injury","2019-03-31","2019-04-07","8 days",0,NA,29,"Attack - Centre-Forward"
"Marko Arnautovic","https://www.transfermarkt.com/marko-arnautovic/profil/spieler/41384","18/19","Ill","2019-02-24","2019-03-01","6 days",1,"West Ham United",29,"Attack - Centre-Forward"
"Marko Arnautovic","https://www.transfermarkt.com/marko-arnautovic/profil/spieler/41384","18/19","Foot injury","2019-01-30","2019-02-09","11 days",2,"West Ham United",29,"Attack - Centre-Forward"
"Marko Arnautovic","https://www.transfermarkt.com/marko-arnautovic/profil/spieler/41384","18/19","Hamstring injury","2018-12-04","2019-01-02","30 days",7,"West Ham United",29,"Attack - Centre-Forward"
"Marko Arnautovic","https://www.transfermarkt.com/marko-arnautovic/profil/spieler/41384","18/19","Hip injury","2018-11-25","2018-11-30","6 days",0,NA,29,"Attack - Centre-Forward"
"Marko Arnautovic","https://www.transfermarkt.com/marko-arnautovic/profil/spieler/41384","18/19","Knee problems","2018-10-13","2018-10-19","7 days",1,"Austria",29,"Attack - Centre-Forward"
"Marko Arnautovic","https://www.transfermarkt.com/marko-arnautovic/profil/spieler/41384","18/19","Knee injury","2018-09-17","2018-09-28","12 days",2,"West Ham United",29,"Attack - Centre-Forward"
"Marko Arnautovic","https://www.transfermarkt.com/marko-arnautovic/profil/spieler/41384","18/19","Knee injury","2018-08-26","2018-08-31","6 days",1,"West Ham United",29,"Attack - Centre-Forward"
